ReviewID,SentenceID,Text,OpinionTarget,Category,Polarity,From,To
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1:0,I love it here.,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1:1,My wife and I had a pre-theatre lunch here,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1:2,Everything was faultless,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1:3,Great starters of sashimi for me and crab for my wife,starters of sashimi,FOOD#QUALITY,positive,6,25
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1:3,Great starters of sashimi for me and crab for my wife,crab,FOOD#QUALITY,positive,37,41
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1:4,We then both enjoyed the dish of the day - halibut done to an Eastern recipe,halibut done to an Eastern recipe,FOOD#QUALITY,positive,42,76
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW1:5,We'll definitely be back.,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:0,Great to be back,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:1,I missed the Ivy,Ivy,RESTAURANT#GENERAL,positive,13,16
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:2,I used to go there a lot when Chris Corbin and Jeremy King owned it,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:3,Then I became a devotee of the Wolseley,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:4,I still am but it's good to see the Ivy back so that I can now make a considered choice,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:5,"( Incidentally, I like the Delaunay too)",,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:6,Perhaps I just like great Front of House Managers,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:7,Robert Holland is great at the Wolseley but so is Fernando Peire at the Ivy,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:8,Perhaps Fernando is even friendlier! He greeted me like a long lost friend,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:9,Thank you,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:10,"The food is good, not great",food,FOOD#QUALITY,neutral,4,8
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:11,My Tiger Prawns were nice but forgettable,Tiger Prawns,FOOD#QUALITY,neutral,3,15
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:12,"The Shepherd's Pie was, as before, delicious",Shepherd's Pie,FOOD#QUALITY,positive,4,18
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:13,The Ivy now has a small Far East menu as well,,,,,
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:14,Value is excellent,NULL,RESTAURANT#PRICES,positive,0,0
d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2,d776287-g186338-UID_A3961A8942F2FB92C2502D014D83C4CD-REW2:15,The only reason I did not give the restaurant an excellent rating is that the food is well ...Ivy-ish.,food,FOOD#QUALITY,neutral,78,82
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:0,Birthday treat,,,,,
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:1,"Visited the Ivy for my birthday...nice ambience, relaxing and laid back atmosphere",atmosphere,AMBIENCE#GENERAL,positive,72,82
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:1,"Visited the Ivy for my birthday...nice ambience, relaxing and laid back atmosphere",ambience,AMBIENCE#GENERAL,positive,39,47
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:2,Loved the stained glass windows and the slightly olde worlde feel of the place,stained glass windows and the slightly olde worlde feel of the place,AMBIENCE#GENERAL,positive,10,78
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:3,Service very good...food very good but not out of this world,food,FOOD#QUALITY,neutral,20,24
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:3,Service very good...food very good but not out of this world,Service,SERVICE#GENERAL,positive,0,7
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:4,Portions a little on the small side,Portions,FOOD#STYLE_OPTIONS,negative,0,8
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:5,Drinks were a little pricey but thats to be expected,Drinks,DRINKS#PRICES,negative,0,6
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:6,You can eat quite reasonably here though,,,,,
d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0,d776287-g186338-UID_B5A775E5035713AE6B5E8C7E5F5DC075-REW0:7,May try the sunday lunch at some point.,,,,,
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:0,A good start to a really enjoyable evening!,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:1,"It must have been some four or five years ago since we last dined at The Ivy and we were looking forward to an early dinner there last Saturday, prior to a really enjoyable (notwithstanding the critics' comments) production of Chabrier's 'L'Etoile' at the ROH",,,,,
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:2,"The Ivy is fun, buzzing with activity and was the perfect venue to start the evening, with a friendly and courteous front of house team",front of house team,SERVICE#GENERAL,positive,116,135
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:2,"The Ivy is fun, buzzing with activity and was the perfect venue to start the evening, with a friendly and courteous front of house team",The Ivy,RESTAURANT#GENERAL,positive,0,7
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:3,"Overall the food was good, although personally I found the crab bisque, that we both had as a starter, was not as full-bodied/flavoured as I expected and perhaps too large a serving",food,FOOD#QUALITY,positive,12,16
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:4,"The crab macaroni and crusted cod mains were both very good and I must say the cru velunga chocolate dessert, with blood oranges that I finished with, was excellent",crab macaroni and crusted cod mains,FOOD#QUALITY,positive,4,39
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:4,"The crab macaroni and crusted cod mains were both very good and I must say the cru velunga chocolate dessert, with blood oranges that I finished with, was excellent","cru velunga chocolate dessert, with blood oranges",FOOD#STYLE_OPTIONS,positive,79,128
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:5,"As to the wine, we stuck to an 'entry level' Verdejo which was absolutely fine",wine,DRINKS#QUALITY,positive,10,14
d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0,d776287-g186338-UID_F0CE30BC546FEC7BD10BCF6BCE9371C6-REW0:6,"As I said, a good start to a really enjoyable evening!",NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0,d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0:0,A Delight,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0,d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0:1,We visited after the theatre on Saturday and it was a joy,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0,d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0:2,Both my starter and main were super and so were the Bellinis,Bellinis,FOOD#QUALITY,positive,52,60
d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0,d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0:2,Both my starter and main were super and so were the Bellinis,starter and main,FOOD#QUALITY,positive,8,24
d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0,d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0:3,The service was excellent and the room is delightful,room,AMBIENCE#GENERAL,positive,34,38
d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0,d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0:3,The service was excellent and the room is delightful,service,SERVICE#GENERAL,positive,4,11
d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0,d776287-g186338-UID_9E0C3602A64C2F3AE6BD59D0F798CF11-REW0:4,Overall a lovely experience.,,,,,
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:0,"Lovely service, good food, no change to charging for every single extra.",food,FOOD#QUALITY,positive,21,25
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:0,"Lovely service, good food, no change to charging for every single extra.",service,SERVICE#GENERAL,positive,7,14
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:1,We attended a pre theatre sitting and were given a lovely table,,,,,
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:2,The new decor is a lovely refresh and feels just like the old days with character,decor,AMBIENCE#GENERAL,positive,8,13
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:3,The food remains as consistent and high quality as always,food,FOOD#QUALITY,positive,4,8
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:4,One area that has not improved is the charging for every single extra,NULL,RESTAURANT#PRICES,negative,0,0
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:5,"For example, a second portion of Bearnaise was requested as I have done on many occasions for other high quality restaurants",,,,,
d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0,d776287-g186338-UID_5DE5D3A1643FF3B75B1E40D9A9E7BDEB-REW0:6,"This was the first time a £2.50 charge was applied!!With this exception, it was a lovely evening in every way good but sadly an expensive restaurant being so miserly does not bode well.",restaurant,RESTAURANT#PRICES,negative,138,148
d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0,d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0:0,Very good but disjointed service.,NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0,d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0:0,Very good but disjointed service.,service,SERVICE#GENERAL,negative,25,32
d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0,d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0:1,We were a party of four having pre theatre dinner and time was an issue but service was slow,service,SERVICE#GENERAL,negative,76,83
d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0,d776287-g186338-UID_7F2FABB80918D8A39188DDB84A0B89D6-REW0:2,"The steak arrived when the others had virtually finished their mains, so this was taken off the bill at my request but not ideal in a place which prides itself on its famous reputation.",,,,,
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:0,I have nothing to say...,,,,,
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:1,Because it's all been said before,,,,,
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:2,Excellent food,food,FOOD#QUALITY,positive,10,14
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:3,Great service,service,SERVICE#GENERAL,positive,6,13
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:4,Classy decor,decor,AMBIENCE#GENERAL,positive,7,12
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:5,A sprinkle of show biz,,,,,
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:6,Wonderful wines,wines,DRINKS#QUALITY,positive,10,15
d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0,d776287-g186338-UID_AB1210F3F6017938E422FFC1181CACE3-REW0:7,"So if you haven't already visited, just go there and find out for yourself about everything the reviews have to say!",NULL,RESTAURANT#GENERAL,positive,0,0
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:0,Why do Americans always shout?,,,,,
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:1,The Ivy almost came up to all our expectations and the 'hype',,,,,
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:2,"Excellent 'front of house', tables far enough apart so that 'next door's' elbows not clashing with ours; first class waiter service (although we had to ask for our pre meal drinks twice from the wine waiter!); food exceptional with Brixham Scallops and Claves Livers outstanding",Claves Livers,FOOD#QUALITY,positive,253,266
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:2,"Excellent 'front of house', tables far enough apart so that 'next door's' elbows not clashing with ours; first class waiter service (although we had to ask for our pre meal drinks twice from the wine waiter!); food exceptional with Brixham Scallops and Claves Livers outstanding",tables,AMBIENCE#GENERAL,positive,28,34
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:2,"Excellent 'front of house', tables far enough apart so that 'next door's' elbows not clashing with ours; first class waiter service (although we had to ask for our pre meal drinks twice from the wine waiter!); food exceptional with Brixham Scallops and Claves Livers outstanding",Brixham Scallops,FOOD#QUALITY,positive,232,248
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:2,"Excellent 'front of house', tables far enough apart so that 'next door's' elbows not clashing with ours; first class waiter service (although we had to ask for our pre meal drinks twice from the wine waiter!); food exceptional with Brixham Scallops and Claves Livers outstanding",waiter service,SERVICE#GENERAL,positive,117,131
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:2,"Excellent 'front of house', tables far enough apart so that 'next door's' elbows not clashing with ours; first class waiter service (although we had to ask for our pre meal drinks twice from the wine waiter!); food exceptional with Brixham Scallops and Claves Livers outstanding",food,FOOD#QUALITY,positive,210,214
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:3,"However, minimum price of wine £32 somewhat excessive for a label that could be bought in supermarket for £9 and 'The NOISE!!!'Even at 10.30 the place was packed and it sounded like a good night (although very rare no doubt) when England were winning at Wembley",NULL,AMBIENCE#GENERAL,negative,0,0
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:4,Reasonable conversation was impossible,NULL,AMBIENCE#GENERAL,negative,0,0
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:5,Everyone seemed to be shouting at each other to be heard which was virtually impossible because of the adjacent table of Americans who seemed not to realise that the people they were talking to (or rather shouting at) were sitting next to them,,,,,
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:6,"One of the worst examples of 'I'm payin' buddy so I can dominate the whole restaurant 'cos my wallet's bigger than yours and I can laugh louder than you'No extent of 'Maggie Smith' looks or good old British 'tutting' seemed to get through to these boorish, thick skinned morons",,,,,
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:7,"The staff, even though they could see how annoyed people were' seemed to timid or frightened to do anything",staff,SERVICE#GENERAL,negative,4,9
d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0,d776287-g186338-UID_4D48DB44D651E96979075F634509CFAF-REW0:8,When they got up and left a corporate sigh of relief was audible,,,,,
